,overall,value_eur,pace,shooting,passing,dribbling,defending,physic
10773,65,500000,64.0,58.0,66.0,65.0,59.0,62.0
10774,65,525000,62.0,62.0,66.0,65.0,52.0,64.0
10775,65,500000,61.0,56.0,64.0,66.0,59.0,67.0
10776,65,400000,62.0,47.0,52.0,51.0,62.0,78.0
10777,65,450000,55.0,52.0,66.0,62.0,59.0,76.0
10778,65,425000,68.0,32.0,54.0,60.0,62.0,73.0
10779,65,450000,76.0,53.0,61.0,68.0,60.0,62.0
10780,65,240000,68.0,57.0,61.0,65.0,60.0,70.0
10781,65,525000,64.0,63.0,64.0,66.0,53.0,69.0
10782,65,400000,67.0,49.0,61.0,61.0,63.0,70.0
10783,65,450000,64.0,36.0,53.0,51.0,60.0,81.0
10784,65,450000,71.0,53.0,61.0,63.0,63.0,64.0
10786,65,425000,69.0,53.0,59.0,63.0,61.0,71.0
10788,65,500000,65.0,65.0,63.0,64.0,50.0,74.0
10789,65,550000,69.0,64.0,51.0,61.0,34.0,68.0
10790,65,450000,75.0,49.0,61.0,64.0,60.0,71.0
10791,65,500000,76.0,61.0,60.0,68.0,46.0,60.0
10792,65,425000,89.0,58.0,59.0,69.0,42.0,62.0
10793,65,450000,67.0,48.0,56.0,58.0,62.0,76.0
10794,65,525000,77.0,61.0,59.0,69.0,31.0,57.0
10795,65,400000,60.0,43.0,59.0,61.0,65.0,71.0
10796,65,525000,66.0,64.0,49.0,66.0,31.0,63.0
10797,65,475000,74.0,56.0,61.0,65.0,61.0,73.0
10798,65,575000,79.0,60.0,61.0,63.0,46.0,75.0
10799,65,550000,94.0,60.0,52.0,67.0,29.0,60.0
10800,65,550000,71.0,62.0,43.0,61.0,36.0,71.0
10801,65,525000,62.0,64.0,62.0,62.0,31.0,74.0
10802,65,475000,73.0,61.0,55.0,66.0,28.0,71.0
10803,65,325000,60.0,57.0,67.0,66.0,60.0,69.0
10804,65,450000,70.0,58.0,57.0,63.0,59.0,70.0
10805,65,450000,62.0,62.0,63.0,65.0,63.0,64.0
10806,65,525000,59.0,65.0,57.0,60.0,41.0,75.0
10807,65,350000,34.0,54.0,51.0,46.0,60.0,76.0
10808,65,550000,91.0,54.0,59.0,69.0,35.0,61.0
10809,65,425000,68.0,62.0,56.0,64.0,30.0,67.0
10810,65,525000,72.0,62.0,63.0,73.0,43.0,64.0
10811,65,400000,72.0,51.0,62.0,60.0,60.0,72.0
10812,65,475000,59.0,36.0,41.0,47.0,62.0,78.0
10813,65,525000,67.0,60.0,62.0,60.0,64.0,74.0
10814,65,550000,81.0,56.0,57.0,68.0,36.0,50.0
10815,65,525000,79.0,51.0,59.0,68.0,50.0,62.0
10816,65,575000,82.0,62.0,55.0,64.0,41.0,77.0
10818,65,525000,75.0,62.0,62.0,64.0,33.0,65.0
10819,65,475000,71.0,54.0,60.0,60.0,63.0,76.0
10820,65,525000,79.0,50.0,60.0,68.0,61.0,64.0
10821,65,500000,57.0,33.0,51.0,52.0,60.0,80.0
10822,65,500000,79.0,62.0,65.0,68.0,58.0,62.0
10823,65,550000,90.0,58.0,56.0,67.0,38.0,63.0
10824,65,400000,76.0,48.0,58.0,58.0,61.0,77.0
10825,65,450000,74.0,33.0,56.0,60.0,63.0,70.0
10826,65,475000,67.0,49.0,60.0,64.0,60.0,65.0
10827,65,200000,55.0,45.0,58.0,59.0,65.0,64.0
10828,65,400000,58.0,59.0,64.0,64.0,58.0,69.0
10829,65,325000,57.0,41.0,61.0,63.0,67.0,65.0
10830,65,575000,83.0,60.0,53.0,63.0,34.0,69.0
10831,65,425000,77.0,54.0,60.0,63.0,59.0,78.0
10832,65,475000,71.0,61.0,48.0,58.0,29.0,68.0
10833,65,450000,51.0,56.0,56.0,59.0,62.0,75.0
10834,65,475000,61.0,56.0,60.0,63.0,59.0,71.0
10835,65,450000,63.0,49.0,60.0,57.0,61.0,71.0
10836,65,475000,72.0,41.0,56.0,65.0,64.0,69.0
10837,65,475000,71.0,61.0,63.0,66.0,32.0,59.0
10838,65,475000,46.0,43.0,54.0,53.0,65.0,76.0
10839,65,525000,77.0,59.0,61.0,66.0,43.0,65.0
10840,65,475000,56.0,36.0,50.0,50.0,61.0,77.0
10841,65,475000,72.0,61.0,61.0,67.0,56.0,64.0
10843,65,500000,73.0,62.0,59.0,67.0,31.0,60.0
10844,65,550000,75.0,66.0,55.0,65.0,28.0,71.0
10845,65,525000,75.0,60.0,61.0,66.0,27.0,62.0
10846,65,525000,70.0,53.0,61.0,68.0,43.0,62.0
10847,65,575000,63.0,60.0,66.0,65.0,53.0,70.0
10848,65,575000,72.0,61.0,58.0,70.0,36.0,59.0
10849,65,575000,83.0,63.0,53.0,66.0,41.0,59.0
10850,65,450000,72.0,29.0,52.0,58.0,63.0,73.0
10851,65,550000,73.0,58.0,65.0,65.0,56.0,69.0
10852,65,210000,47.0,61.0,58.0,57.0,63.0,74.0
10853,65,230000,41.0,48.0,62.0,62.0,62.0,68.0
10854,65,475000,74.0,42.0,59.0,66.0,63.0,63.0
10855,65,450000,34.0,23.0,40.0,40.0,64.0,70.0
10856,65,400000,69.0,62.0,61.0,63.0,61.0,73.0
10857,65,525000,92.0,58.0,53.0,67.0,37.0,61.0
10858,65,475000,85.0,53.0,56.0,64.0,58.0,74.0
10859,65,400000,66.0,37.0,53.0,54.0,63.0,71.0
10860,65,525000,83.0,64.0,46.0,68.0,22.0,68.0
10861,65,450000,61.0,49.0,60.0,55.0,61.0,73.0
10862,65,550000,71.0,62.0,42.0,65.0,34.0,71.0
10863,65,450000,77.0,39.0,54.0,53.0,61.0,72.0
10864,65,200000,37.0,49.0,54.0,53.0,61.0,74.0
10865,65,475000,67.0,51.0,62.0,67.0,63.0,67.0
10866,65,575000,69.0,62.0,39.0,64.0,24.0,78.0
10867,65,550000,79.0,62.0,52.0,67.0,25.0,55.0
10868,65,475000,71.0,49.0,56.0,64.0,63.0,72.0
10869,65,550000,77.0,63.0,60.0,63.0,35.0,62.0
10870,65,575000,76.0,62.0,57.0,64.0,35.0,72.0
10871,65,550000,67.0,63.0,56.0,62.0,37.0,61.0
10872,65,575000,83.0,63.0,59.0,66.0,27.0,42.0
10874,65,400000,69.0,40.0,60.0,63.0,64.0,65.0
10875,65,550000,86.0,62.0,53.0,70.0,27.0,58.0
10876,65,525000,80.0,59.0,58.0,66.0,39.0,65.0
10878,65,400000,72.0,60.0,63.0,64.0,58.0,72.0
10879,65,575000,91.0,54.0,57.0,69.0,24.0,43.0
10880,65,475000,81.0,59.0,59.0,68.0,27.0,63.0
10881,65,450000,77.0,49.0,60.0,66.0,63.0,57.0
10883,65,450000,74.0,33.0,56.0,64.0,59.0,67.0
10884,65,575000,90.0,56.0,57.0,67.0,30.0,59.0
10885,65,550000,68.0,64.0,55.0,58.0,26.0,75.0
10886,65,350000,65.0,33.0,46.0,58.0,64.0,72.0
10887,65,500000,73.0,42.0,58.0,60.0,63.0,74.0
10888,65,525000,60.0,54.0,63.0,66.0,47.0,67.0
10889,65,575000,76.0,55.0,60.0,70.0,48.0,61.0
10890,65,500000,74.0,50.0,64.0,68.0,46.0,68.0
10891,65,575000,79.0,61.0,52.0,63.0,22.0,65.0
10892,65,475000,81.0,47.0,56.0,66.0,62.0,71.0
10893,65,575000,83.0,56.0,57.0,65.0,34.0,61.0
10894,65,550000,82.0,61.0,57.0,63.0,27.0,63.0
10895,65,500000,75.0,58.0,60.0,68.0,44.0,54.0
10896,65,450000,42.0,23.0,50.0,36.0,63.0,74.0
10897,65,525000,57.0,62.0,66.0,65.0,58.0,65.0
10898,65,550000,59.0,61.0,48.0,59.0,54.0,81.0
10899,65,575000,77.0,62.0,43.0,63.0,21.0,59.0
10900,65,425000,64.0,63.0,61.0,68.0,28.0,57.0
10901,65,325000,36.0,44.0,67.0,61.0,58.0,62.0
10904,65,120000,50.0,54.0,65.0,68.0,61.0,58.0
10905,65,450000,68.0,37.0,54.0,61.0,63.0,62.0
10906,65,450000,65.0,54.0,59.0,60.0,63.0,62.0
10907,65,525000,69.0,62.0,63.0,67.0,38.0,52.0
10908,65,400000,66.0,43.0,52.0,63.0,59.0,75.0
10910,65,575000,75.0,61.0,58.0,65.0,35.0,64.0
10911,65,120000,46.0,46.0,62.0,63.0,64.0,64.0
10913,65,425000,66.0,61.0,63.0,60.0,63.0,68.0
10914,65,190000,66.0,54.0,61.0,63.0,62.0,65.0
10916,65,400000,53.0,41.0,61.0,60.0,60.0,76.0
10917,65,550000,79.0,62.0,53.0,72.0,25.0,43.0
10918,65,550000,82.0,65.0,65.0,65.0,54.0,61.0
10919,65,575000,82.0,61.0,62.0,64.0,59.0,71.0
10920,65,425000,62.0,45.0,52.0,58.0,64.0,64.0
10921,65,350000,53.0,31.0,40.0,37.0,64.0,70.0
10922,65,525000,49.0,38.0,64.0,59.0,59.0,72.0
10923,65,250000,58.0,64.0,52.0,63.0,27.0,56.0
10924,65,550000,82.0,56.0,63.0,67.0,62.0,69.0
10925,65,450000,60.0,30.0,56.0,57.0,64.0,67.0
10926,65,400000,56.0,45.0,54.0,60.0,65.0,66.0
10927,65,600000,33.0,68.0,49.0,52.0,29.0,69.0
10928,65,400000,65.0,26.0,36.0,39.0,65.0,70.0
10929,65,500000,75.0,48.0,63.0,60.0,61.0,74.0
10930,65,475000,58.0,60.0,60.0,65.0,66.0,71.0
10931,65,575000,52.0,62.0,67.0,69.0,46.0,56.0
10932,65,475000,70.0,48.0,52.0,64.0,62.0,70.0
10933,65,575000,60.0,64.0,43.0,61.0,29.0,65.0
10934,65,575000,75.0,59.0,62.0,66.0,35.0,63.0
10935,65,450000,62.0,46.0,55.0,55.0,64.0,69.0
10936,65,525000,75.0,47.0,63.0,66.0,44.0,61.0
10937,65,500000,73.0,51.0,66.0,68.0,51.0,71.0
10938,65,475000,79.0,45.0,64.0,68.0,57.0,62.0
10939,65,575000,77.0,62.0,57.0,67.0,46.0,67.0
10940,65,475000,76.0,28.0,55.0,65.0,61.0,63.0
10941,65,450000,72.0,60.0,59.0,67.0,59.0,71.0
10942,65,550000,50.0,63.0,60.0,64.0,54.0,67.0
10943,65,475000,56.0,41.0,55.0,58.0,63.0,74.0
10944,65,525000,73.0,60.0,60.0,66.0,26.0,57.0
10945,65,475000,74.0,48.0,60.0,66.0,61.0,73.0
10946,65,475000,39.0,65.0,46.0,57.0,32.0,72.0
10947,65,550000,82.0,62.0,60.0,63.0,33.0,57.0
10948,65,575000,73.0,57.0,62.0,65.0,39.0,57.0
10949,65,575000,72.0,58.0,61.0,68.0,48.0,54.0
10950,65,425000,61.0,63.0,63.0,67.0,48.0,63.0
10952,65,0,59.0,34.0,57.0,60.0,64.0,51.0
10953,65,450000,83.0,48.0,58.0,62.0,60.0,56.0
10954,65,450000,44.0,24.0,38.0,36.0,62.0,72.0
10957,65,550000,74.0,62.0,39.0,63.0,26.0,70.0
10958,65,450000,65.0,44.0,52.0,55.0,63.0,74.0
10959,65,425000,81.0,28.0,56.0,59.0,62.0,70.0
10960,65,400000,64.0,36.0,43.0,56.0,65.0,66.0
10961,65,250000,84.0,62.0,49.0,69.0,30.0,51.0
10962,65,500000,62.0,38.0,47.0,46.0,66.0,68.0
10963,65,400000,60.0,45.0,63.0,64.0,61.0,61.0
10964,65,500000,60.0,49.0,48.0,43.0,68.0,76.0
10965,65,525000,72.0,65.0,62.0,62.0,46.0,64.0
10966,65,550000,61.0,64.0,43.0,60.0,23.0,66.0
10967,65,550000,75.0,60.0,57.0,65.0,39.0,72.0
10968,65,280000,55.0,67.0,57.0,64.0,31.0,57.0
10970,65,475000,71.0,40.0,57.0,60.0,60.0,77.0
10971,65,450000,55.0,34.0,46.0,56.0,67.0,68.0
10972,65,575000,69.0,60.0,62.0,70.0,40.0,55.0
10973,65,450000,58.0,33.0,58.0,51.0,61.0,78.0
10975,65,500000,73.0,61.0,59.0,66.0,32.0,64.0
10976,65,575000,64.0,63.0,59.0,64.0,30.0,65.0
10977,65,350000,48.0,65.0,56.0,58.0,27.0,70.0
10978,65,0,61.0,40.0,56.0,51.0,64.0,67.0
10979,65,525000,62.0,61.0,67.0,62.0,53.0,63.0
10980,65,525000,63.0,53.0,63.0,64.0,57.0,65.0
10981,65,575000,74.0,62.0,57.0,66.0,34.0,60.0
10982,65,575000,75.0,63.0,51.0,61.0,23.0,65.0
10983,65,260000,53.0,48.0,62.0,62.0,59.0,69.0
10984,65,525000,62.0,58.0,64.0,66.0,59.0,55.0
10985,65,525000,65.0,60.0,62.0,63.0,63.0,72.0
10986,65,450000,55.0,40.0,59.0,61.0,64.0,66.0
10987,65,400000,42.0,25.0,40.0,45.0,62.0,78.0
10988,65,550000,81.0,60.0,63.0,64.0,34.0,62.0
10989,65,525000,67.0,59.0,65.0,65.0,49.0,61.0
10990,65,525000,68.0,54.0,63.0,63.0,55.0,70.0
10992,65,450000,55.0,27.0,49.0,43.0,64.0,72.0
10993,65,550000,70.0,64.0,49.0,63.0,28.0,71.0
10994,65,475000,63.0,31.0,44.0,43.0,64.0,71.0
10995,65,525000,76.0,56.0,66.0,68.0,49.0,53.0
10996,65,500000,72.0,58.0,65.0,68.0,47.0,62.0
10997,65,550000,69.0,63.0,51.0,64.0,29.0,66.0
10998,65,270000,79.0,59.0,59.0,65.0,22.0,49.0
10999,65,525000,69.0,63.0,52.0,58.0,24.0,72.0
11000,65,525000,63.0,50.0,65.0,62.0,57.0,69.0
11001,65,400000,73.0,51.0,55.0,58.0,60.0,74.0
11002,65,475000,70.0,47.0,58.0,63.0,62.0,64.0
11003,65,575000,76.0,58.0,60.0,62.0,29.0,57.0
11004,65,260000,36.0,43.0,38.0,34.0,63.0,77.0
11005,65,325000,58.0,62.0,68.0,68.0,34.0,50.0
11006,65,475000,82.0,52.0,61.0,63.0,54.0,61.0
11007,65,260000,55.0,32.0,37.0,44.0,65.0,65.0
11009,65,575000,82.0,57.0,60.0,64.0,53.0,59.0
11010,65,450000,43.0,23.0,29.0,32.0,65.0,78.0
11012,65,400000,62.0,66.0,65.0,64.0,45.0,63.0
11013,65,550000,56.0,66.0,42.0,54.0,21.0,78.0
11014,65,550000,68.0,66.0,61.0,66.0,32.0,60.0
11015,65,500000,58.0,65.0,63.0,67.0,30.0,42.0
11016,65,475000,48.0,21.0,44.0,40.0,67.0,63.0
11017,65,550000,77.0,63.0,58.0,67.0,28.0,61.0
11018,65,550000,60.0,65.0,50.0,61.0,30.0,64.0
11019,65,450000,55.0,28.0,40.0,39.0,66.0,69.0
11020,64,1000000,76.0,64.0,53.0,62.0,26.0,58.0
11021,64,1000000,55.0,63.0,47.0,57.0,34.0,63.0
11022,64,975000,77.0,63.0,53.0,65.0,19.0,55.0
11023,64,900000,84.0,62.0,53.0,64.0,26.0,53.0
11024,64,925000,67.0,55.0,62.0,69.0,53.0,51.0
11025,64,975000,79.0,45.0,56.0,73.0,31.0,48.0
11026,64,925000,56.0,45.0,59.0,70.0,56.0,47.0
11027,64,950000,77.0,64.0,50.0,59.0,25.0,58.0
11028,64,975000,86.0,53.0,56.0,68.0,28.0,50.0
11029,64,950000,75.0,63.0,49.0,68.0,27.0,49.0
11030,64,975000,74.0,56.0,58.0,67.0,47.0,55.0
11031,64,875000,67.0,43.0,58.0,55.0,59.0,68.0
11032,64,975000,68.0,63.0,50.0,62.0,28.0,66.0
11033,64,850000,68.0,42.0,58.0,65.0,62.0,50.0
11034,64,900000,63.0,60.0,58.0,65.0,20.0,57.0
11035,64,925000,79.0,41.0,60.0,67.0,58.0,72.0
11036,64,975000,71.0,57.0,63.0,66.0,46.0,51.0
11037,64,900000,78.0,57.0,57.0,70.0,23.0,43.0
11039,64,925000,80.0,62.0,56.0,67.0,23.0,39.0
11040,64,975000,60.0,52.0,60.0,66.0,59.0,67.0
11041,64,975000,72.0,59.0,60.0,68.0,25.0,49.0
11043,64,975000,66.0,51.0,64.0,65.0,45.0,51.0
11044,64,900000,76.0,45.0,59.0,69.0,57.0,52.0
11045,64,950000,76.0,59.0,44.0,60.0,22.0,79.0
11046,64,975000,71.0,49.0,63.0,70.0,52.0,65.0
11047,64,975000,77.0,56.0,54.0,68.0,32.0,53.0
11048,64,925000,66.0,30.0,47.0,49.0,64.0,67.0
11049,64,975000,79.0,59.0,55.0,66.0,21.0,55.0
11050,64,975000,73.0,56.0,58.0,66.0,36.0,64.0
11051,64,950000,72.0,60.0,53.0,71.0,25.0,59.0
11052,64,900000,79.0,57.0,56.0,69.0,26.0,47.0
11053,64,975000,70.0,60.0,47.0,65.0,23.0,58.0
11054,64,925000,73.0,51.0,46.0,64.0,64.0,60.0
11055,64,925000,72.0,48.0,60.0,67.0,36.0,50.0
11056,64,950000,59.0,51.0,61.0,65.0,55.0,54.0
11057,64,975000,74.0,61.0,58.0,65.0,28.0,42.0
11058,64,900000,58.0,44.0,56.0,60.0,62.0,64.0
11059,64,975000,53.0,65.0,48.0,60.0,31.0,71.0
11060,64,950000,63.0,48.0,62.0,67.0,51.0,54.0
11061,64,900000,77.0,55.0,59.0,70.0,43.0,51.0
11062,64,900000,70.0,67.0,49.0,66.0,33.0,54.0
11063,64,925000,47.0,32.0,33.0,38.0,64.0,67.0
11064,64,950000,74.0,51.0,63.0,66.0,60.0,63.0
11065,64,975000,70.0,64.0,40.0,60.0,20.0,57.0
11066,64,975000,56.0,55.0,66.0,64.0,55.0,53.0
11067,64,1000000,84.0,63.0,59.0,67.0,26.0,59.0
11068,64,925000,67.0,29.0,33.0,43.0,61.0,78.0
11069,64,925000,61.0,29.0,42.0,46.0,64.0,58.0
11070,64,1000000,75.0,54.0,56.0,69.0,25.0,43.0
11072,64,1000000,74.0,58.0,60.0,66.0,34.0,47.0
11073,64,1000000,68.0,63.0,59.0,68.0,42.0,45.0
11074,64,925000,73.0,53.0,60.0,65.0,43.0,53.0
11075,64,925000,82.0,62.0,55.0,66.0,34.0,68.0
11076,64,875000,65.0,42.0,50.0,54.0,63.0,68.0
11077,64,975000,67.0,62.0,47.0,60.0,30.0,64.0
11078,64,900000,59.0,25.0,39.0,40.0,64.0,58.0
11079,64,1000000,64.0,58.0,60.0,66.0,42.0,53.0
11080,64,925000,59.0,26.0,54.0,43.0,64.0,64.0
11081,64,875000,59.0,35.0,44.0,41.0,65.0,66.0
11082,64,925000,66.0,37.0,46.0,51.0,65.0,64.0
11083,64,925000,65.0,41.0,61.0,60.0,60.0,66.0
11084,64,1000000,54.0,67.0,40.0,55.0,37.0,61.0
11086,64,1000000,64.0,63.0,50.0,64.0,39.0,55.0
11087,64,975000,64.0,49.0,59.0,66.0,51.0,52.0
11088,64,925000,66.0,46.0,60.0,67.0,64.0,62.0
11089,64,1000000,71.0,60.0,54.0,71.0,41.0,41.0
11090,64,1000000,75.0,61.0,58.0,67.0,31.0,47.0
11091,64,900000,74.0,30.0,61.0,66.0,59.0,61.0
11092,64,975000,69.0,60.0,62.0,62.0,59.0,65.0
11093,64,975000,68.0,59.0,62.0,68.0,33.0,35.0
11094,64,975000,62.0,56.0,59.0,66.0,55.0,54.0
11095,64,925000,78.0,56.0,57.0,63.0,61.0,68.0
11096,64,925000,61.0,24.0,52.0,62.0,65.0,63.0
11097,64,975000,69.0,54.0,61.0,67.0,37.0,55.0
11098,64,900000,81.0,45.0,59.0,72.0,57.0,53.0
11099,64,975000,62.0,60.0,64.0,69.0,40.0,39.0
11100,64,1000000,65.0,65.0,56.0,61.0,21.0,54.0
11101,64,950000,66.0,63.0,56.0,63.0,25.0,62.0
11102,64,1000000,66.0,58.0,65.0,63.0,36.0,45.0
11103,64,900000,78.0,47.0,54.0,61.0,62.0,64.0
11104,64,1000000,68.0,53.0,64.0,64.0,48.0,48.0
11105,64,1000000,73.0,60.0,55.0,68.0,33.0,45.0
11106,64,975000,78.0,61.0,48.0,73.0,31.0,59.0
11107,64,975000,71.0,48.0,63.0,63.0,47.0,61.0
11108,64,925000,63.0,62.0,60.0,65.0,31.0,50.0
11109,64,900000,64.0,66.0,51.0,62.0,24.0,49.0
11111,64,875000,73.0,54.0,63.0,66.0,54.0,49.0
11112,64,825000,58.0,58.0,65.0,68.0,53.0,55.0
11113,64,825000,70.0,52.0,59.0,64.0,60.0,65.0
11114,64,875000,77.0,59.0,60.0,70.0,54.0,51.0
11116,64,800000,52.0,35.0,40.0,42.0,64.0,65.0
11117,64,800000,54.0,27.0,47.0,56.0,62.0,65.0
11118,64,875000,64.0,64.0,48.0,58.0,24.0,61.0
11119,64,875000,72.0,53.0,59.0,65.0,51.0,62.0
11120,64,850000,66.0,63.0,60.0,67.0,33.0,50.0
11121,64,875000,78.0,60.0,59.0,67.0,32.0,40.0
11122,64,775000,66.0,48.0,65.0,66.0,59.0,65.0
11123,64,800000,85.0,58.0,54.0,69.0,34.0,58.0
11124,64,800000,79.0,46.0,59.0,68.0,59.0,71.0
11125,64,850000,76.0,59.0,63.0,65.0,27.0,55.0
11126,64,825000,64.0,35.0,63.0,60.0,57.0,68.0
11127,64,850000,49.0,52.0,64.0,61.0,42.0,45.0
11128,64,875000,61.0,66.0,52.0,65.0,30.0,52.0
11129,64,825000,68.0,50.0,63.0,66.0,53.0,61.0
11130,64,775000,54.0,32.0,41.0,45.0,67.0,58.0
11131,64,875000,73.0,62.0,40.0,61.0,18.0,51.0
11132,64,775000,73.0,48.0,56.0,69.0,59.0,65.0
11133,64,775000,51.0,30.0,39.0,42.0,64.0,70.0
11135,64,800000,59.0,21.0,41.0,42.0,63.0,68.0
11136,64,850000,92.0,56.0,54.0,63.0,27.0,55.0
11137,64,800000,71.0,38.0,54.0,55.0,60.0,61.0
11138,64,775000,58.0,36.0,47.0,47.0,63.0,66.0
11139,64,750000,67.0,31.0,55.0,58.0,61.0,70.0
11141,64,750000,62.0,28.0,34.0,50.0,62.0,72.0
11142,64,750000,58.0,29.0,44.0,51.0,62.0,71.0
11143,64,800000,80.0,58.0,53.0,72.0,26.0,40.0
11144,64,800000,66.0,45.0,68.0,65.0,45.0,63.0
11145,64,750000,84.0,45.0,57.0,66.0,57.0,64.0
11148,64,800000,63.0,61.0,63.0,65.0,45.0,64.0
11149,64,800000,60.0,51.0,62.0,65.0,57.0,65.0
11150,64,800000,70.0,59.0,59.0,70.0,25.0,39.0
11151,64,750000,64.0,35.0,46.0,51.0,62.0,66.0
11152,64,800000,91.0,47.0,50.0,69.0,24.0,59.0
11153,64,800000,67.0,50.0,63.0,71.0,29.0,54.0
11154,64,725000,53.0,35.0,55.0,60.0,60.0,68.0
11155,64,750000,77.0,31.0,49.0,63.0,63.0,50.0
11156,64,800000,71.0,55.0,59.0,66.0,56.0,57.0
11157,64,825000,69.0,67.0,47.0,62.0,28.0,60.0
11158,64,800000,86.0,59.0,54.0,66.0,20.0,51.0
11159,64,750000,66.0,47.0,56.0,57.0,61.0,69.0
11160,64,750000,63.0,28.0,48.0,56.0,64.0,62.0
11161,64,750000,67.0,38.0,58.0,57.0,60.0,70.0
11162,64,800000,67.0,61.0,47.0,65.0,25.0,64.0
11163,64,775000,72.0,62.0,65.0,68.0,22.0,46.0
11164,64,775000,75.0,55.0,61.0,72.0,33.0,42.0
11165,64,800000,78.0,61.0,53.0,68.0,28.0,52.0
11166,64,800000,66.0,52.0,63.0,70.0,41.0,53.0
11167,64,825000,64.0,63.0,46.0,61.0,19.0,55.0
11168,64,750000,59.0,32.0,36.0,40.0,66.0,64.0
11169,64,800000,76.0,59.0,52.0,69.0,30.0,61.0
11170,64,800000,68.0,55.0,62.0,67.0,32.0,46.0
11171,64,825000,62.0,63.0,48.0,59.0,26.0,61.0
11172,64,750000,75.0,54.0,61.0,71.0,31.0,44.0
11175,64,725000,48.0,59.0,66.0,65.0,61.0,41.0
11176,64,700000,62.0,44.0,45.0,44.0,61.0,74.0
11177,64,775000,79.0,57.0,62.0,69.0,38.0,57.0
11178,64,775000,87.0,59.0,57.0,69.0,26.0,46.0
11179,64,750000,54.0,57.0,64.0,64.0,51.0,47.0
11180,64,775000,72.0,62.0,57.0,70.0,29.0,54.0
11182,64,725000,72.0,55.0,49.0,64.0,63.0,71.0
11183,64,775000,55.0,64.0,44.0,58.0,32.0,66.0
11184,64,700000,81.0,40.0,57.0,62.0,60.0,63.0
11185,64,725000,70.0,33.0,55.0,60.0,63.0,66.0
11186,64,775000,66.0,50.0,66.0,65.0,43.0,48.0
11187,64,725000,46.0,39.0,58.0,54.0,62.0,70.0
11188,64,725000,58.0,27.0,43.0,40.0,65.0,64.0
11189,64,700000,84.0,55.0,56.0,65.0,58.0,71.0
11192,64,775000,75.0,50.0,60.0,67.0,55.0,55.0
11193,64,700000,81.0,47.0,59.0,59.0,60.0,68.0
11194,64,725000,51.0,30.0,43.0,45.0,63.0,68.0
11195,64,700000,63.0,36.0,44.0,40.0,63.0,66.0
11196,64,725000,58.0,39.0,59.0,60.0,60.0,67.0
11197,64,750000,68.0,56.0,61.0,65.0,57.0,58.0
11198,64,775000,78.0,58.0,54.0,65.0,38.0,69.0
11199,64,725000,39.0,35.0,42.0,51.0,65.0,66.0
11201,64,725000,64.0,33.0,45.0,46.0,65.0,69.0
11202,64,775000,76.0,64.0,57.0,64.0,23.0,58.0
11203,64,775000,70.0,60.0,60.0,66.0,32.0,46.0
11204,64,750000,66.0,52.0,61.0,62.0,48.0,54.0
11205,64,725000,44.0,22.0,40.0,39.0,65.0,54.0
11206,64,700000,82.0,38.0,55.0,64.0,61.0,69.0
11207,64,775000,79.0,62.0,53.0,66.0,33.0,58.0
11208,64,675000,74.0,30.0,58.0,71.0,59.0,64.0
11209,64,700000,69.0,50.0,58.0,63.0,62.0,69.0
11210,64,725000,60.0,34.0,50.0,41.0,61.0,70.0
11211,64,725000,62.0,33.0,60.0,54.0,61.0,68.0
11212,64,650000,63.0,38.0,55.0,52.0,65.0,66.0
11213,64,750000,62.0,47.0,61.0,64.0,59.0,59.0
11214,64,725000,72.0,41.0,54.0,63.0,61.0,71.0
11215,64,750000,61.0,56.0,60.0,68.0,53.0,57.0
11216,64,775000,67.0,58.0,62.0,64.0,44.0,52.0
11217,64,725000,67.0,46.0,59.0,64.0,60.0,69.0
11218,64,700000,66.0,30.0,42.0,38.0,63.0,72.0
11219,64,775000,80.0,60.0,54.0,67.0,30.0,61.0
11220,64,675000,55.0,29.0,44.0,49.0,64.0,66.0
11221,64,675000,62.0,51.0,58.0,61.0,61.0,71.0
11223,64,725000,67.0,54.0,61.0,68.0,46.0,62.0
11224,64,725000,78.0,64.0,54.0,64.0,35.0,61.0
11225,64,650000,76.0,33.0,53.0,62.0,60.0,68.0
11226,64,750000,51.0,65.0,49.0,63.0,34.0,64.0
11227,64,725000,90.0,55.0,53.0,69.0,34.0,51.0
11228,64,650000,92.0,31.0,54.0,64.0,54.0,62.0
11229,64,725000,71.0,61.0,43.0,63.0,30.0,62.0
11230,64,725000,77.0,56.0,58.0,70.0,33.0,56.0
11231,64,725000,66.0,49.0,61.0,68.0,40.0,41.0
11232,64,725000,85.0,61.0,47.0,63.0,31.0,74.0
11234,64,650000,72.0,42.0,55.0,63.0,63.0,73.0
11235,64,675000,62.0,30.0,40.0,48.0,62.0,72.0
11236,64,650000,69.0,58.0,63.0,63.0,61.0,53.0
11237,64,750000,66.0,63.0,49.0,65.0,26.0,52.0
11238,64,650000,79.0,59.0,54.0,64.0,61.0,55.0
11239,64,675000,67.0,39.0,52.0,55.0,63.0,74.0
11240,64,725000,73.0,59.0,60.0,65.0,46.0,59.0
11241,64,725000,67.0,59.0,60.0,65.0,26.0,56.0
11242,64,650000,84.0,42.0,55.0,63.0,60.0,66.0
11243,64,725000,76.0,57.0,63.0,68.0,52.0,58.0
11244,64,650000,74.0,30.0,50.0,65.0,60.0,60.0
11245,64,675000,54.0,31.0,49.0,54.0,62.0,70.0
11246,64,725000,73.0,53.0,56.0,63.0,49.0,75.0
